current_x,current_y,index_start,index_goal,image_number
















87,59,23462,23480,145
82.72059691110496,67.38128067666723
78.07641184982636,69.23372368971692
77.91224435694348,74.23102786639865
73.14300691516031,75.7324852330573
68.48627338684773,73.9118169913698
63.72403217168734,72.38831490452262
58.77199703787016,73.07921868468323
54.857862624051826,76.19041649108561
55.218140466055765,81.17741958678958
50.36786442583728,82.3918422206706
46.648954336258306,85.7339534913538
43.66769933903518,89.74794385526005
39.4964402570595,92.50486200258241
35.04681245609029,90.22433302165675
30.137556846102356,89.2760665212456
27.418711804769732,85.07989187745144
23.247296651528565,87.83657387204386
10,84
19,84,23481,23490,145
24.623295432074052,76.41226992483234
26.196767368929567,71.66630468434352
25.137783700178776,66.77973599155723
24.54157537477414,61.81540968955832
28.728397914677174,59.08218503370584
26.35232813150971,54.682833674071276
22.094527055360736,52.06154963834668
21.845851604723553,47.067737415179856
16,38
45,10,23491,23513,145
48.415958416558794,18.523567471929155
46.82136513543225,23.262477923476652
44.466172941466745,27.673041348877533
48.045934832263086,31.163786943331846
49.643479860559495,35.9017031395689
53.272554592201864,39.34115318167663
51.99119838146358,44.17417772756944
51.65392950476344,49.16278972940015
47.18272626695126,51.40072216943892
44.26392495261411,55.4603525574698
41.97786332679193,59.907140414220244
37.86016023505839,62.743426938591156
33.915448944535186,65.81576364449089
29.971828112322882,68.88949992656538
30.048142045959086,70.24358898485808
34.40079819248804,72.70415486897573
38.14824756657913,76.0142338995465
40.79425568487393,80.25671442842557
43.1504823311252,84.66672531180166
45.90847801402589,88.83727201614404
49.42630654301229,92.39042307409942
59,90
25,111,23514,23534,145
34.6650082918216,109.20063965886881
33.82008866720277,104.27254562284088
38.73684972815129,103.36399696176633
41.962772383775516,99.54386306098087
46.74728547199044,98.0918181206639
50.52738970113456,94.81908042619361
50.48962247097982,89.81922306459553
48.50504203051913,85.22994856034752
48.81994009874362,80.23987449209679
44.99345178374032,77.02149179652697
43.23866713869476,72.33953378203002
40.054130197966785,68.48483217579135
37.983548894360794,63.933712196582135
34.19313113615466,60.672924988211186
33.52897958123496,55.717231019441755
32.987110968129464,50.74667990249998
30.494027009473406,46.41256726262871
32.66745224301415,41.90965456591691
28.68693391661568,38.88385320872144
20,32
24,63,23535,23555,145
31.974721677939087,66.05179833666014
35.66017919901917,69.43076309828673
39.338471941848645,72.81752593291924
39.62269073476891,77.80944136466995
42.52639125186168,81.87988646404608
41.024294271518194,86.6489224946966
42.13008132098242,91.5251131186609
37.626737631883415,93.69764519387915
35.56428689780134,98.25245550491125
33.880795377721086,102.96051840825248
28.921416270943617,102.32446897993803
26.917174341199242,106.90519100676465
26.951413706549022,111.9050737719763
26.002449314810253,116.81419452657299
21.24950695644387,118.36646349103972
17.80465975633391,114.74251153662662
14.548032704088968,118.53650418851545
11.85024561681057,114.3267601545255
10.874637332184934,109.42286491961582
14,105
62,76,23556,23570,145
63.49547066181053,85.70524088911978
58.554804287421916,86.47323553557617
53.75851799868216,87.88590599836888
51.99339060554821,92.56397454062092
47.44515398181841,94.64088176400932
43.738116317725186,97.99615697731065
39.147593282114045,96.01446621951733
34.59642533623552,98.0849420895549
30.730445710376987,101.2557781831502
26.657389735942147,104.15581525689954
26.513563700409087,109.15374623596506
21.558854046232966,108.48229091890074
17.838763036010796,105.14149417625623
10,93
33,13,23571,23582,145
38.369204394623175,20.97150386904277
39.856968531274354,25.745030644257778
38.253685478765206,30.481008204755394
37.145639022997294,35.35668590655852
36.53247926717776,40.31894699540132
38.55646476654896,44.89097966133177
43.55645261212313,44.902004365889965
46.38914647803889,49.022179782301656
49.613671166982755,52.843493761863066
46.69050630144758,56.89998327484109
35,59
81,64,23583,23600,145
81.07910914500562,72.13054931730358
76.30188532254519,73.60639908950823
72.25232839903738,76.53916036913363
68.99230118373946,80.33023179493358
65.10472908688274,83.47455734928401
67.29741932324055,87.96812047083702
62.82193114700961,90.19747140427417
